province,province_raw,district,party_number,party_code,party_name,party_vote,candidate_number,candidate_name,candidate_vote,candidate_rank,candidate_rank_raw
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,6,Buruh,Partai Buruh,838,1,NURDJAINI,945,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,6,Buruh,Partai Buruh,838,2,DENI KUSWANTO,424,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,6,Buruh,Partai Buruh,838,4,ERNY SURYANTI SINAGA,270,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,6,Buruh,Partai Buruh,838,3,YULI SUPIYATI,253,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,7,Gelora,Partai Gelombang Rakyat Indonesia,1364,1,"H. HAJRUL MALIK, S.Ag.",6220,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,7,Gelora,Partai Gelombang Rakyat Indonesia,1364,2,SAHARIL,1026,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,7,Gelora,Partai Gelombang Rakyat Indonesia,1364,4,SYAWALUDDIN,327,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,7,Gelora,Partai Gelombang Rakyat Indonesia,1364,3,HADIROH ABDULLAH,323,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,8,PKS,Partai Keadilan Sejahtera,2393,1,"YUKI PERMANA, S.T.",16672,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,8,PKS,Partai Keadilan Sejahtera,2393,2,"MASYITA B. LOPA, S.E., M.M.",2072,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,8,PKS,Partai Keadilan Sejahtera,2393,3,BAMBANG PRASOJO,830,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,8,PKS,Partai Keadilan Sejahtera,2393,4,AMLIATI DURRIA,493,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,9,PKN,Partai Kebangkitan Nusantara,397,1,DIANA,572,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,9,PKN,Partai Kebangkitan Nusantara,397,2,ALWI SUWITO,254,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,9,PKN,Partai Kebangkitan Nusantara,397,3,NURHADI PURNOMO,102,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,9,PKN,Partai Kebangkitan Nusantara,397,4,MARTONO MARSAID,52,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,10,Hanura,Partai Hati Nurani Rakyat,1139,1,"HASRIANTO, S.I.P.",3107,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,10,Hanura,Partai Hati Nurani Rakyat,1139,2,FIRMANSYAH,1053,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,10,Hanura,Partai Hati Nurani Rakyat,1139,4,SARA NOOR,341,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,10,Hanura,Partai Hati Nurani Rakyat,1139,3,KAMARIA UMAR,326,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,11,Garuda,Partai Garda Republik Indonesia,338,1,ARIS MUNANDAR,1061,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,11,Garuda,Partai Garda Republik Indonesia,338,2,ENDANG ISNAENI MR.,415,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,11,Garuda,Partai Garda Republik Indonesia,338,3,FEBRI ARDIANSYAH,188,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,11,Garuda,Partai Garda Republik Indonesia,338,4,AGUSTINA AMPING,166,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,12,PAN,Partai Amanat Nasional,3314,2,"AJBAR, S.P.",60785,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,12,PAN,Partai Amanat Nasional,3314,1,"Dr. H. RAMLAN BADAWI, M.H.",32128,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,12,PAN,Partai Amanat Nasional,3314,4,"Drs. H. MUKHTAR BELO, M.M.",3875,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,12,PAN,Partai Amanat Nasional,3314,3,"EKA MAYA SARI, S.K.M.",1544,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,13,PBB,Partai Bulan Bintang,357,1,SYAHRIAL,684,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,13,PBB,Partai Bulan Bintang,357,2,"TOMMI AHPER ARNAS, S.H.",244,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,13,PBB,Partai Bulan Bintang,357,3,YENNI MEI ARNAS,80,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,14,Demokrat,Partai Demokrat,4766,1,"Dr. H. SUHARDI DUKA, M.M.",85420,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,14,Demokrat,Partai Demokrat,4766,2,"MUH. ZULFIKAR SUHARDI, S.IP.",11593,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,14,Demokrat,Partai Demokrat,4766,4,RINI RAMLI,1526,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,14,Demokrat,Partai Demokrat,4766,3,NEXRIANA,1064,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,15,PSI,Partai Solidaritas Indonesia,1177,1,BUSMAN NUR,1188,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,15,PSI,Partai Solidaritas Indonesia,1177,2,USMAN,490,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,15,PSI,Partai Solidaritas Indonesia,1177,3,NURUL MUTMAINNAH AULIA,325,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,15,PSI,Partai Solidaritas Indonesia,1177,4,TALITHA MAHSA ISLAMEY,148,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,16,Perindo,Partai Perindo,893,1,Mayjen TNI (Purn.) SALIM S. MENGGA,8648,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,16,Perindo,Partai Perindo,893,2,"SUDARSONO KARTAWIJAYA, S.Th.",4462,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,16,Perindo,Partai Perindo,893,3,"RAHEL, S.Pd.",749,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,16,Perindo,Partai Perindo,893,4,SYARIFAH NURHAYATI,251,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,17,PPP,Partai Persatuan Pembangunan,1319,1,SITI LULUIYAH IMTIYAAZ FAHMI,6894,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,17,PPP,Partai Persatuan Pembangunan,1319,2,"Dr. H. SAHBUDDIN, S.E., M.M.",2981,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,17,PPP,Partai Persatuan Pembangunan,1319,4,BONGGALANGI',1426,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,17,PPP,Partai Persatuan Pembangunan,1319,3,H. RASAK,463,4,IV
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,24,Ummat,Partai Ummat,210,1,IWAN ROBERTO,282,1,I
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,24,Ummat,Partai Ummat,210,2,WAHYU TUNGGUL WASESO,123,2,II
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,24,Ummat,Partai Ummat,210,3,KURNIA MANFAATI,100,3,III
Sulawesi Barat,SULAWESI BARAT,SULAWESI BARAT,24,Ummat,Partai Ummat,210,4,SUTIKNO,80,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,1,PKB,Partai Kebangkitan Bangsa,10039,1,"JAELANI, S.IP., M.Si.",116426,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,1,PKB,Partai Kebangkitan Bangsa,10039,2,TONY HERBIANSAH,7489,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,1,PKB,Partai Kebangkitan Bangsa,10039,4,"YASDAR, S.Sy., M.H.",4353,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,1,PKB,Partai Kebangkitan Bangsa,10039,6,"H. ABBAS, S.E.",4316,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,1,PKB,Partai Kebangkitan Bangsa,10039,3,Hj. SITTI SALMA DACHRI,3676,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,1,PKB,Partai Kebangkitan Bangsa,10039,5,NASRIPA,876,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,2,Gerindra,Partai Gerakan Indonesia Raya,21588,2,BAHTRA,85596,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,2,Gerindra,Partai Gerakan Indonesia Raya,21588,6,ARMAL,55500,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,2,Gerindra,Partai Gerakan Indonesia Raya,21588,1,DESSY INDAH RACHMAT,41771,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,2,Gerindra,Partai Gerakan Indonesia Raya,21588,4,BENYAMIN PATONDOK,26201,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,2,Gerindra,Partai Gerakan Indonesia Raya,21588,5,"DINI RAHMAWATI, S.Agr., M.B.A.",2822,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,2,Gerindra,Partai Gerakan Indonesia Raya,21588,3,BARHIM,0,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10537,4,"H. AHMAD SAFEI, S.H., M.H.",58466,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10537,2,Ir. HUGUA,41165,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10537,5,"MUHAMAD FAJAR HASAN, S.H.",34551,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10537,1,"HASRAT HAJI NABI, S.H.",17050,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10537,3,"WA ODE FARIDA SYLVIA DJARUDJU, S.P., M.M.",11916,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10537,6,"ST. FATIMAH, S.M.",2145,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,4,Golkar,Partai Golongan Karya,13206,1,Ir. RIDWAN BAE,84440,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,4,Golkar,Partai Golongan Karya,13206,2,"ABDUL RAHMAN FARISI, S.E., M.S.E.",20132,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,4,Golkar,Partai Golongan Karya,13206,5,"RUSMIN ABDUL GANI, S.E.",13710,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,4,Golkar,Partai Golongan Karya,13206,4,ALI MOCHTHAR NGABALIN,8483,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,4,Golkar,Partai Golongan Karya,13206,3,"Hj. SUCIANTI SUAIB SAENONG, S.E.",8068,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,4,Golkar,Partai Golongan Karya,13206,6,"SELFI LAMOE, A.Md.",1749,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,5,NasDem,Partai NasDem,8851,2,"Dra. Hj. TINA NUR ALAM, M.M.",68683,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,5,NasDem,Partai NasDem,8851,1,"H. ALI MAZI, S.H.",68099,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,5,NasDem,Partai NasDem,8851,6,KERY SAIFUL KONGGOASA,47966,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,5,NasDem,Partai NasDem,8851,4,"ANNA SUSANTI, S.Sos., M.Si.",6153,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,5,NasDem,Partai NasDem,8851,3,"Dr. SABARUDDIN LABAMBA, M.Si.",4712,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,5,NasDem,Partai NasDem,8851,5,"H. MUH. SABRI MANOMANG, S.E., M.M.",2812,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,6,Buruh,Partai Buruh,2240,1,ASFIAN,1855,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,6,Buruh,Partai Buruh,2240,2,"AGUSRIANA, S.Si.",1092,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,6,Buruh,Partai Buruh,2240,4,SRI MULYANTI,761,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,6,Buruh,Partai Buruh,2240,3,MURYANTO,592,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,6,Buruh,Partai Buruh,2240,6,INDRO PRAPTONO,577,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,6,Buruh,Partai Buruh,2240,5,MUSTAPHA KAMAL,285,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2250,2,"AMALUDDIN M., S.T.",13142,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2250,1,TUMARUDDIN,2938,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2250,3,ASRIANI SAMAILA,989,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2250,5,JUMARTIN,597,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2250,4,ARJUDDIN,516,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2250,6,Drs. UDDIN,510,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,8,PKS,Partai Keadilan Sejahtera,6716,2,"Dr. H. LAODE IDA, S.Pd., M.Sos.",37539,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,8,PKS,Partai Keadilan Sejahtera,6716,1,LAODE MUHAMMAD RAHMAT ZAADI,12018,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,8,PKS,Partai Keadilan Sejahtera,6716,5,"NASARUDDIN SAHABA, S.E., M.Si.",2447,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,8,PKS,Partai Keadilan Sejahtera,6716,3,"NANDA GABRIELA, S.I.Kom.",1960,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,8,PKS,Partai Keadilan Sejahtera,6716,4,"SRI MAHLIGAI RENGGAALA, S.Si.",1460,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,8,PKS,Partai Keadilan Sejahtera,6716,6,YAHYA AYYASH,952,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,9,PKN,Partai Kebangkitan Nusantara,1087,1,ABUSARI WALI,3838,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,9,PKN,Partai Kebangkitan Nusantara,1087,6,Drs. HASMAN BOY HS.,690,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,9,PKN,Partai Kebangkitan Nusantara,1087,2,MUTTAQIN SIDDIQ,580,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,9,PKN,Partai Kebangkitan Nusantara,1087,5,"MUHAMMAD YUSRIANTO, S.H.",522,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,9,PKN,Partai Kebangkitan Nusantara,1087,3,"NELIS MAYANA, S.H.",362,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,9,PKN,Partai Kebangkitan Nusantara,1087,4,ITA LAWANGA,301,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,10,Hanura,Partai Hati Nurani Rakyat,2082,1,"WA ODE NURHAYATI, S.Sos.",9033,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,10,Hanura,Partai Hati Nurani Rakyat,2082,2,"MUHAMMAD TAUFAN ACHMAD, S.H., M.H.",3073,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,10,Hanura,Partai Hati Nurani Rakyat,2082,3,"MUSTARI RENGGAALA, S.P., M.S.",986,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,10,Hanura,Partai Hati Nurani Rakyat,2082,4,"WAHYUDIN, S.E.",951,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,10,Hanura,Partai Hati Nurani Rakyat,2082,5,Dra. MINARNIH,580,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,10,Hanura,Partai Hati Nurani Rakyat,2082,6,"IDRIS, S.Si.",435,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,11,Garuda,Partai Garda Republik Indonesia,1043,1,IRMAYANTI,1778,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,11,Garuda,Partai Garda Republik Indonesia,1043,2,MUHAMMAD ARIF,982,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,11,Garuda,Partai Garda Republik Indonesia,1043,3,"FITRI EKA WATY, S.E.",522,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,11,Garuda,Partai Garda Republik Indonesia,1043,5,SUMARNO,282,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,11,Garuda,Partai Garda Republik Indonesia,1043,4,JESSY NANDA DWINUARY,243,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,12,PAN,Partai Amanat Nasional,5849,1,"H. ABDURRAHMAN SHALEH, S.H., M.Si.",63325,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,12,PAN,Partai Amanat Nasional,5849,6,"H. TAFDIL, S.E., M.M.",25418,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,12,PAN,Partai Amanat Nasional,5849,3,"Brigjen. TNI (Purn.) H. ABDUL RAHMAN MADE, S.I.P., M.Si.",8126,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,12,PAN,Partai Amanat Nasional,5849,2,TITIN NURBAYA SARANANI,4851,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,12,PAN,Partai Amanat Nasional,5849,5,"MUHAMAD YUSUF LESTALUHU, S.Pd.",1579,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,12,PAN,Partai Amanat Nasional,5849,4,IVONNE MARIANA INAWADE ALBERT,1063,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,13,PBB,Partai Bulan Bintang,3512,1,"KAMARUDDIN ALI, SQ., S.H.I.",6230,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,13,PBB,Partai Bulan Bintang,3512,2,"RUKSANAN, S.TP., M.Si.",3066,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,13,PBB,Partai Bulan Bintang,3512,6,"ASRI DJAUHAR, S.E., M.S.",2557,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,13,PBB,Partai Bulan Bintang,3512,5,"SITTI RABIAH NORMA, S.P.",1716,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,13,PBB,Partai Bulan Bintang,3512,3,apt. Dra. MARDIANA MUCHTAR,1496,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,13,PBB,Partai Bulan Bintang,3512,4,"HASKAR HAFID, S.P., M.Si.",1146,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,14,Demokrat,Partai Demokrat,5822,6,RUSDA MAHMUD,62078,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,14,Demokrat,Partai Demokrat,5822,1,"MUH. ENDANG SA, S.Sos., S.H., M.A.P.",36271,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,14,Demokrat,Partai Demokrat,5822,4,RUSLAN BUTON,29082,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,14,Demokrat,Partai Demokrat,5822,2,Drs. H. Umar Arsal,21346,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,14,Demokrat,Partai Demokrat,5822,3,"WA ODE KARTIKA SARI, S.H., M.H.",3509,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,14,Demokrat,Partai Demokrat,5822,5,ARIYANA PUSVITA SYARIEF,1174,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,15,PSI,Partai Solidaritas Indonesia,1959,1,"Ir. KASRA JARU MUNARA, M.Sc.",3407,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,15,PSI,Partai Solidaritas Indonesia,1959,2,"ADHE KURNIAWAN, M.I.kom.",854,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,15,PSI,Partai Solidaritas Indonesia,1959,6,VERONICA ENDANG S.N.,399,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,15,PSI,Partai Solidaritas Indonesia,1959,3,NALAHAYU CAHYANINGTYAS,283,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,15,PSI,Partai Solidaritas Indonesia,1959,4,Rinaldi Kesuma Putra,225,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,15,PSI,Partai Solidaritas Indonesia,1959,5,BADRIATUL AL BASIROH,147,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,16,Perindo,Partai Perindo,1043,1,JAFFRAY M. BITTIKAKA,2061,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,16,Perindo,Partai Perindo,1043,3,TRI ENDARYUNI LESTARI,725,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,16,Perindo,Partai Perindo,1043,4,"LA ODE MBUNAI, S.H., M.H.",662,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,16,Perindo,Partai Perindo,1043,2,"GUNAWAN YIEDRI, S.E., M.M.",625,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,16,Perindo,Partai Perindo,1043,6,"MONICA SULSELAWATI, S.H., M.H.",605,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,16,Perindo,Partai Perindo,1043,5,"Dr. ACHMAD FAUZI, S.E., M.M.",285,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,17,PPP,Partai Persatuan Pembangunan,3918,1,ANDI SUMANGERUKKA,96688,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,17,PPP,Partai Persatuan Pembangunan,3918,2,Hj. YUSNY AMIRUL,10065,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,17,PPP,Partai Persatuan Pembangunan,3918,5,Ir. ANDI MUSAKKIR MUSTAFA,3441,3,III
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,17,PPP,Partai Persatuan Pembangunan,3918,6,"LA ODE MUHAMMAD ISMAIL SALEH, S.H.",2194,4,IV
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,17,PPP,Partai Persatuan Pembangunan,3918,4,GUSTI ISNANIAH,1241,5,V
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,17,PPP,Partai Persatuan Pembangunan,3918,3,"HASBUDI, S.Sos.",803,6,VI
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,24,Ummat,Partai Ummat,716,2,"YAN SULAEMAN, S.E.",1119,1,I
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,24,Ummat,Partai Ummat,716,3,"RISAL AKMAN, S.H., M.H.",702,2,II
Sulawesi Tenggara,SULAWESI TENGGARA,SULAWESI TENGGARA,24,Ummat,Partai Ummat,716,1,"ULFA MATOKA, S.E., M.Si.",597,3,III
Maluku,MALUKU,MALUKU,1,PKB,Partai Kebangkitan Bangsa,4152,1,"BASRI DAMIS, S.H.",28603,1,I
Maluku,MALUKU,MALUKU,1,PKB,Partai Kebangkitan Bangsa,4152,4,"Drs. MARTHIN J. MASPAITELLA, M.Si.",11220,2,II
Maluku,MALUKU,MALUKU,1,PKB,Partai Kebangkitan Bangsa,4152,2,"DJAMALUDIN KOEDOEBOEN, S.H., M.H.",6746,3,III
Maluku,MALUKU,MALUKU,1,PKB,Partai Kebangkitan Bangsa,4152,3,"ESA DIVINUBUN, S.Pi., M.Si.",3242,4,IV
Maluku,MALUKU,MALUKU,2,Gerindra,Partai Gerakan Indonesia Raya,8179,1,"HENDRIK LEWERISSA, S.H., LL.M.",99911,1,I
Maluku,MALUKU,MALUKU,2,Gerindra,Partai Gerakan Indonesia Raya,8179,4,F. ALIMUDIN KOLATLENA,12639,2,II
Maluku,MALUKU,MALUKU,2,Gerindra,Partai Gerakan Indonesia Raya,8179,2,RUDOLF A PICAL,10952,3,III
Maluku,MALUKU,MALUKU,2,Gerindra,Partai Gerakan Indonesia Raya,8179,3,HANIFAH HEHANUSSA,5308,4,IV
Maluku,MALUKU,MALUKU,3,PDIP,Partai Demokrasi Indonesia Perjuangan,8687,1,"MERCY CHRIESTY BARENDS, S.T.",100703,1,I
Maluku,MALUKU,MALUKU,3,PDIP,Partai Demokrasi Indonesia Perjuangan,8687,2,"HERMAN ADRIAN KOEDOEBOEN, S.H., M.Si.",25848,2,II
