province,district,party_number,party_code,party_name,party_vote,candidate_count,candidate_vote_total,total_votes,top_candidate_name,top_candidate_vote,top_candidate_vote_share,party_vote_share
Sulawesi Selatan,SULAWESI SELATAN II,7,Gelora,Partai Gelombang Rakyat Indonesia,5815,9,14771,20586,MUHAMMAD TASLIM,5633,0.381355,0.282474
Sulawesi Selatan,SULAWESI SELATAN II,8,PKS,Partai Keadilan Sejahtera,9914,9,127174,137088,ISMAIL,63688,0.500794,0.072319
Sulawesi Selatan,SULAWESI SELATAN II,9,PKN,Partai Kebangkitan Nusantara,2291,5,2080,4371,"Dr. H. IRIYANTO A. BASO ENCE, S.H., M.H.",1417,0.681250,0.524136
Sulawesi Selatan,SULAWESI SELATAN II,10,Hanura,Partai Hati Nurani Rakyat,2264,9,5856,8120,"Ir. BAHRAN ANDANG, M.T.",2231,0.380977,0.278818
Sulawesi Selatan,SULAWESI SELATAN II,11,Garuda,Partai Garda Republik Indonesia,1350,9,2975,4325,NURHIDAYAT,1242,0.417479,0.312139
Sulawesi Selatan,SULAWESI SELATAN II,12,PAN,Partai Amanat Nasional,13124,9,142172,155296,Dr. Hj. ANDI YULIANI PARIS,122929,0.864650,0.084510
Sulawesi Selatan,SULAWESI SELATAN II,13,PBB,Partai Bulan Bintang,1020,2,1604,2624,"Dr. H. ABD. MANNANG, S.H., M.H.",1311,0.817332,0.388720
Sulawesi Selatan,SULAWESI SELATAN II,14,Demokrat,Partai Demokrat,8191,9,159502,167693,ANDI MUZAKKIR AQIL,50935,0.319338,0.048845
Sulawesi Selatan,SULAWESI SELATAN II,15,PSI,Partai Solidaritas Indonesia,2561,9,3155,5716,MUHAMMAD YAHYA,1253,0.397147,0.448041
Sulawesi Selatan,SULAWESI SELATAN II,16,Perindo,Partai Perindo,771,9,2373,3144,Brigjen. Pol. (Purn.) Drs. JOSEPH WISNU SANDJAJA,990,0.417193,0.245229
Sulawesi Selatan,SULAWESI SELATAN II,17,PPP,Partai Persatuan Pembangunan,8436,9,162613,171049,"Dr. H. MUH. ARAS, S.Pd., M.M.",101938,0.626875,0.049319
Sulawesi Selatan,SULAWESI SELATAN II,24,Ummat,Partai Ummat,1374,6,1796,3170,AINIL RAMADHANI,872,0.485523,0.433438
Sulawesi Selatan,SULAWESI SELATAN III,1,PKB,Partai Kebangkitan Bangsa,5286,7,54701,59987,Ir. IRWAN HAMID,25286,0.462258,0.088119
Sulawesi Selatan,SULAWESI SELATAN III,2,Gerindra,Partai Gerakan Indonesia Raya,12056,7,301559,313615,UNRU BASO,88683,0.294082,0.038442
Sulawesi Selatan,SULAWESI SELATAN III,3,PDIP,Partai Demokrasi Indonesia Perjuangan,8193,7,87245,95438,"SARCE BANDASO TANDIASIK, M.H.",49364,0.565809,0.085846
Sulawesi Selatan,SULAWESI SELATAN III,4,Golkar,Partai Golongan Karya,11311,7,243054,254365,"MUHAMMAD FAUZI, S.E.",99690,0.410156,0.044468
Sulawesi Selatan,SULAWESI SELATAN III,5,NasDem,Partai NasDem,10717,7,379230,389947,H. RUSDI MASSE MAPPASESSU,161301,0.425338,0.027483
Sulawesi Selatan,SULAWESI SELATAN III,6,Buruh,Partai Buruh,715,7,1834,2549,"IKBAL, S.I.P.",658,0.358779,0.280502
Sulawesi Selatan,SULAWESI SELATAN III,7,Gelora,Partai Gelombang Rakyat Indonesia,1743,7,11140,12883,"H. AMRU SAHER, S.T.",3217,0.288779,0.135295
Sulawesi Selatan,SULAWESI SELATAN III,8,PKS,Partai Keadilan Sejahtera,3792,7,13401,17193,"MUHAMMAD AMRI ARSYID, S.P.",9518,0.710246,0.220555
Sulawesi Selatan,SULAWESI SELATAN III,9,PKN,Partai Kebangkitan Nusantara,363,5,588,951,SENDRI TANDI,329,0.559524,0.381703
Sulawesi Selatan,SULAWESI SELATAN III,10,Hanura,Partai Hati Nurani Rakyat,1146,7,6724,7870,"Ir. AMSAL, M.Si.",2640,0.392623,0.145616
Sulawesi Selatan,SULAWESI SELATAN III,11,Garuda,Partai Garda Republik Indonesia,529,7,2014,2543,MUHAMAD SOBARI,742,0.368421,0.208022
Sulawesi Selatan,SULAWESI SELATAN III,12,PAN,Partai Amanat Nasional,3471,7,97959,101430,"Drs. H. MUSLIMIN BANDO, M.Pd.",78578,0.802152,0.034221
Sulawesi Selatan,SULAWESI SELATAN III,13,PBB,Partai Bulan Bintang,577,5,1954,2531,"DIANA EKAWATI, S.Sos.",976,0.499488,0.227973
Sulawesi Selatan,SULAWESI SELATAN III,14,Demokrat,Partai Demokrat,4374,7,154001,158375,Irjen. Pol. (Purn.) Drs. Frederik Kalalembang,51664,0.335478,0.027618
Sulawesi Selatan,SULAWESI SELATAN III,15,PSI,Partai Solidaritas Indonesia,1785,7,9993,11778,"Alan Christian Singkali, M.Si.",5371,0.537476,0.151554
Sulawesi Selatan,SULAWESI SELATAN III,16,Perindo,Partai Perindo,854,7,5266,6120,"Mayjen. TNI (Purn.) KASIM GENAWI, S.IP.",3492,0.663122,0.139542
Sulawesi Selatan,SULAWESI SELATAN III,17,PPP,Partai Persatuan Pembangunan,1987,7,69102,71089,"DARWIS ISMAIL, S.T., M.M.",38800,0.561489,0.027951
Sulawesi Selatan,SULAWESI SELATAN III,24,Ummat,Partai Ummat,286,6,582,868,SABAR SITANGGANG,192,0.329897,0.329493
Sulawesi Barat,SULAWESI BARAT,1,PKB,Partai Kebangkitan Bangsa,5137,4,45424,50561,K.H. MUHAMMAD SYIBLI SAHABUDDIN,38275,0.842616,0.101600
Sulawesi Barat,SULAWESI BARAT,2,Gerindra,Partai Gerakan Indonesia Raya,7413,4,68720,76133,Dra. Hj. RUSKATI ALI BAAL,43713,0.636103,0.097369
Sulawesi Barat,SULAWESI BARAT,3,PDIP,Partai Demokrasi Indonesia Perjuangan,5723,4,126991,132714,"Dr. Ir. H. AGUS AMBO DJIWA, M.P.",64731,0.509729,0.043123
Sulawesi Barat,SULAWESI BARAT,4,Golkar,Partai Golongan Karya,8124,4,91669,99793,"H. ARWAN M. ARAS T., S.Kom.",64824,0.707153,0.081409
Sulawesi Barat,SULAWESI BARAT,5,NasDem,Partai NasDem,6171,4,136325,142496,"RATIH MEGASARI SINGKARRU, M.Sc.",122194,0.896343,0.043306
Sulawesi Barat,SULAWESI BARAT,6,Buruh,Partai Buruh,838,4,1892,2730,NURDJAINI,945,0.499471,0.306960
Sulawesi Barat,SULAWESI BARAT,7,Gelora,Partai Gelombang Rakyat Indonesia,1364,4,7896,9260,"H. HAJRUL MALIK, S.Ag.",6220,0.787741,0.147300
Sulawesi Barat,SULAWESI BARAT,8,PKS,Partai Keadilan Sejahtera,2393,4,20067,22460,"YUKI PERMANA, S.T.",16672,0.830817,0.106545
Sulawesi Barat,SULAWESI BARAT,9,PKN,Partai Kebangkitan Nusantara,397,4,980,1377,DIANA,572,0.583673,0.288308
Sulawesi Barat,SULAWESI BARAT,10,Hanura,Partai Hati Nurani Rakyat,1139,4,4827,5966,"HASRIANTO, S.I.P.",3107,0.643671,0.190915
Sulawesi Barat,SULAWESI BARAT,11,Garuda,Partai Garda Republik Indonesia,338,4,1830,2168,ARIS MUNANDAR,1061,0.579781,0.155904
Sulawesi Barat,SULAWESI BARAT,12,PAN,Partai Amanat Nasional,3314,4,98332,101646,"AJBAR, S.P.",60785,0.618161,0.032603
Sulawesi Barat,SULAWESI BARAT,13,PBB,Partai Bulan Bintang,357,3,1008,1365,SYAHRIAL,684,0.678571,0.261538
Sulawesi Barat,SULAWESI BARAT,14,Demokrat,Partai Demokrat,4766,4,99603,104369,"Dr. H. SUHARDI DUKA, M.M.",85420,0.857605,0.045665
Sulawesi Barat,SULAWESI BARAT,15,PSI,Partai Solidaritas Indonesia,1177,4,2151,3328,BUSMAN NUR,1188,0.552301,0.353666
Sulawesi Barat,SULAWESI BARAT,16,Perindo,Partai Perindo,893,4,14110,15003,Mayjen TNI (Purn.) SALIM S. MENGGA,8648,0.612899,0.059521
Sulawesi Barat,SULAWESI BARAT,17,PPP,Partai Persatuan Pembangunan,1319,4,11764,13083,SITI LULUIYAH IMTIYAAZ FAHMI,6894,0.586025,0.100818
Sulawesi Barat,SULAWESI BARAT,24,Ummat,Partai Ummat,210,4,585,795,IWAN ROBERTO,282,0.482051,0.264151
Sulawesi Tenggara,SULAWESI TENGGARA,1,PKB,Partai Kebangkitan Bangsa,10039,6,137136,147175,"JAELANI, S.IP., M.Si.",116426,0.848982,0.068211
Sulawesi Tenggara,SULAWESI TENGGARA,2,Gerindra,Partai Gerakan Indonesia Raya,21588,6,211890,233478,BAHTRA,85596,0.403964,0.092463
Sulawesi Tenggara,SULAWESI TENGGARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10537,6,165293,175830,"H. AHMAD SAFEI, S.H., M.H.",58466,0.353711,0.059927
Sulawesi Tenggara,SULAWESI TENGGARA,4,Golkar,Partai Golongan Karya,13206,6,136582,149788,Ir. RIDWAN BAE,84440,0.618237,0.088165
Sulawesi Tenggara,SULAWESI TENGGARA,5,NasDem,Partai NasDem,8851,6,198425,207276,"Dra. Hj. TINA NUR ALAM, M.M.",68683,0.346141,0.042702
Sulawesi Tenggara,SULAWESI TENGGARA,6,Buruh,Partai Buruh,2240,6,5162,7402,ASFIAN,1855,0.359357,0.302621
Sulawesi Tenggara,SULAWESI TENGGARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2250,6,18692,20942,"AMALUDDIN M., S.T.",13142,0.703082,0.107440
Sulawesi Tenggara,SULAWESI TENGGARA,8,PKS,Partai Keadilan Sejahtera,6716,6,56376,63092,"Dr. H. LAODE IDA, S.Pd., M.Sos.",37539,0.665868,0.106448
Sulawesi Tenggara,SULAWESI TENGGARA,9,PKN,Partai Kebangkitan Nusantara,1087,6,6293,7380,ABUSARI WALI,3838,0.609884,0.147290
Sulawesi Tenggara,SULAWESI TENGGARA,10,Hanura,Partai Hati Nurani Rakyat,2082,6,15058,17140,"WA ODE NURHAYATI, S.Sos.",9033,0.599880,0.121470
Sulawesi Tenggara,SULAWESI TENGGARA,11,Garuda,Partai Garda Republik Indonesia,1043,5,3807,4850,IRMAYANTI,1778,0.467034,0.215052
Sulawesi Tenggara,SULAWESI TENGGARA,12,PAN,Partai Amanat Nasional,5849,6,104362,110211,"H. ABDURRAHMAN SHALEH, S.H., M.Si.",63325,0.606782,0.053071
Sulawesi Tenggara,SULAWESI TENGGARA,13,PBB,Partai Bulan Bintang,3512,6,16211,19723,"KAMARUDDIN ALI, SQ., S.H.I.",6230,0.384307,0.178066
Sulawesi Tenggara,SULAWESI TENGGARA,14,Demokrat,Partai Demokrat,5822,6,153460,159282,RUSDA MAHMUD,62078,0.404522,0.036552
Sulawesi Tenggara,SULAWESI TENGGARA,15,PSI,Partai Solidaritas Indonesia,1959,6,5315,7274,"Ir. KASRA JARU MUNARA, M.Sc.",3407,0.641016,0.269315
Sulawesi Tenggara,SULAWESI TENGGARA,16,Perindo,Partai Perindo,1043,6,4963,6006,JAFFRAY M. BITTIKAKA,2061,0.415273,0.173660
Sulawesi Tenggara,SULAWESI TENGGARA,17,PPP,Partai Persatuan Pembangunan,3918,6,114432,118350,ANDI SUMANGERUKKA,96688,0.844938,0.033105
Sulawesi Tenggara,SULAWESI TENGGARA,24,Ummat,Partai Ummat,716,3,2418,3134,"YAN SULAEMAN, S.E.",1119,0.462779,0.228462
Maluku,MALUKU,1,PKB,Partai Kebangkitan Bangsa,4152,4,49811,53963,"BASRI DAMIS, S.H.",28603,0.574231,0.076942
Maluku,MALUKU,2,Gerindra,Partai Gerakan Indonesia Raya,8179,4,128810,136989,"HENDRIK LEWERISSA, S.H., LL.M.",99911,0.775646,0.059706
Maluku,MALUKU,3,PDIP,Partai Demokrasi Indonesia Perjuangan,8687,4,137090,145777,"MERCY CHRIESTY BARENDS, S.T.",100703,0.734576,0.059591
Maluku,MALUKU,4,Golkar,Partai Golongan Karya,5647,4,81861,87508,"RAMLY I. UMASUGI, S.Pi., M.M.",33983,0.415131,0.064531
Maluku,MALUKU,5,NasDem,Partai NasDem,3981,4,87854,91835,"Ir. ABDULLAH TUASIKAL, M.Si.",40140,0.456894,0.043349
Maluku,MALUKU,6,Buruh,Partai Buruh,1183,4,7433,8616,E. H. L Pattiasina,3963,0.533163,0.137303
Maluku,MALUKU,7,Gelora,Partai Gelombang Rakyat Indonesia,1732,3,11659,13391,"TINA H. TAMHER, M.H.",9724,0.834034,0.129341
Maluku,MALUKU,8,PKS,Partai Keadilan Sejahtera,3882,4,142834,146716,"SAADIAH ULUPUTTY, S.T.",93119,0.651939,0.026459
Maluku,MALUKU,9,PKN,Partai Kebangkitan Nusantara,800,4,10311,11111,LILIANE WILHELMINA AITONAM,5931,0.575211,0.072001
Maluku,MALUKU,10,Hanura,Partai Hati Nurani Rakyat,1922,4,12403,14325,FRANS N. T. KUARA,5205,0.419657,0.134171
Maluku,MALUKU,11,Garuda,Partai Garda Republik Indonesia,631,4,3883,4514,MARWAN R BAHASOAN,1895,0.488025,0.139787
Maluku,MALUKU,12,PAN,Partai Amanat Nasional,3968,4,174802,178770,WIDYA PRATIWI,163315,0.934286,0.022196
Maluku,MALUKU,13,PBB,Partai Bulan Bintang,476,4,5717,6193,"ABDUL WAHAB SUNETH, S.H.",3639,0.636523,0.076861
Maluku,MALUKU,14,Demokrat,Partai Demokrat,3335,4,66849,70184,MICHAEL WATTIMENA,51928,0.776795,0.047518
Maluku,MALUKU,15,PSI,Partai Solidaritas Indonesia,4960,4,15944,20904,KAREN THERESIA POOROE,13193,0.827459,0.237275
Maluku,MALUKU,16,Perindo,Partai Perindo,1253,4,24437,25690,"AMUS BESAN, S.H.",9639,0.394443,0.048774
Maluku,MALUKU,17,PPP,Partai Persatuan Pembangunan,1782,4,20540,22322,ETHA AISYAH HENTIHU,6621,0.322347,0.079832
Maluku,MALUKU,24,Ummat,Partai Ummat,403,3,955,1358,KHAERUL ANWAR,568,0.594764,0.296760
Maluku Utara,MALUKU UTARA,1,PKB,Partai Kebangkitan Bangsa,5470,3,52705,58175,"JASRI USMAN, S.Ag.",37744,0.716137,0.094027
Maluku Utara,MALUKU UTARA,2,Gerindra,Partai Gerakan Indonesia Raya,8046,3,56043,64089,MUHAMMAD THARIQ KASUBA,33165,0.591778,0.125544
Maluku Utara,MALUKU UTARA,3,PDIP,Partai Demokrasi Indonesia Perjuangan,10579,3,136358,146937,"IRINE YUSIANA ROBA PUTRI, S.Sos., M.Comn&MediaSt.",105137,0.771037,0.071997
Maluku Utara,MALUKU UTARA,4,Golkar,Partai Golongan Karya,8215,3,120260,128475,"ALIEN MUS, S.Sos.",70595,0.587020,0.063942
Maluku Utara,MALUKU UTARA,5,NasDem,Partai NasDem,5169,3,50936,56105,"Dr. ACHMAD HATARI, S.E., M.Si.",25173,0.494208,0.092131
Maluku Utara,MALUKU UTARA,6,Buruh,Partai Buruh,1048,3,5526,6574,"Yusri Muksin, S.E., M.Si.",4295,0.777235,0.159416
Maluku Utara,MALUKU UTARA,7,Gelora,Partai Gelombang Rakyat Indonesia,2076,2,6783,8859,SALDI MATTA,5139,0.757629,0.234338
Maluku Utara,MALUKU UTARA,8,PKS,Partai Keadilan Sejahtera,4281,3,66455,70736,IZZUDDIN ALQASSAM KASUBA,32424,0.487909,0.060521
Maluku Utara,MALUKU UTARA,9,PKN,Partai Kebangkitan Nusantara,663,3,3231,3894,SADIK HAMISI,2477,0.766636,0.170262
Maluku Utara,MALUKU UTARA,10,Hanura,Partai Hati Nurani Rakyat,1761,3,9153,10914,"ISNAIN N. BAILUSY, S.E.",5628,0.614880,0.161352
Maluku Utara,MALUKU UTARA,11,Garuda,Partai Garda Republik Indonesia,1048,3,4546,5594,ABDUL SANI SIMIN,3092,0.680158,0.187344
Maluku Utara,MALUKU UTARA,12,PAN,Partai Amanat Nasional,2560,3,59897,62457,HEIN NAMOTEMO,37572,0.627277,0.040988
Maluku Utara,MALUKU UTARA,13,PBB,Partai Bulan Bintang,932,3,5845,6777,"Dr. ZAINAL SOLEMAN, M.M.",3712,0.635073,0.137524
Maluku Utara,MALUKU UTARA,14,Demokrat,Partai Demokrat,3617,3,30958,34575,Drs. Hi. THAIB ARMAIYN,19875,0.641999,0.104613
Maluku Utara,MALUKU UTARA,15,PSI,Partai Solidaritas Indonesia,1561,3,4368,5929,NURLIA RAMADHANTY KUSUMA,2674,0.612179,0.263282
Maluku Utara,MALUKU UTARA,16,Perindo,Partai Perindo,1074,3,17237,18311,"Dr. HENDRA KARIANGA, S.H., M.H.",14308,0.830075,0.058653
Maluku Utara,MALUKU UTARA,17,PPP,Partai Persatuan Pembangunan,1318,3,7077,8395,"M. TAUFIK TUKUBOYA, S.T.",4333,0.612265,0.156998
Maluku Utara,MALUKU UTARA,24,Ummat,Partai Ummat,320,3,2186,2506,"H. ABD. RAHIM FABANYO, M.Si.",1865,0.853156,0.127694
Papua,P A P U A,1,PKB,Partai Kebangkitan Bangsa,3508,3,7641,11149,"KAREL INGGABOUW, S.Th.",4635,0.606596,0.314647
Papua,P A P U A,2,Gerindra,Partai Gerakan Indonesia Raya,14215,3,96746,110961,"YAN PERMENAS MANDENAS, S.Sos., M.Si.",80844,0.835631,0.128108
Papua,P A P U A,3,PDIP,Partai Demokrasi Indonesia Perjuangan,9021,3,145527,154548,"Dr. Drs. BENHUR TOMI MANO, M.M.",61434,0.422148,0.058370
Papua,P A P U A,4,Golkar,Partai Golongan Karya,9642,3,62203,71845,"WILLEM FRANS ANSANAY, S.H., M.Pd.",30650,0.492742,0.134206
Papua,P A P U A,5,NasDem,Partai NasDem,5618,3,93800,99418,"TONNY TESAR, S.Sos.",66722,0.711322,0.056509
Papua,P A P U A,6,Buruh,Partai Buruh,1356,3,4112,5468,"Frits Maurids Morin, S.Th.",2068,0.502918,0.247988
Papua,P A P U A,7,Gelora,Partai Gelombang Rakyat Indonesia,1966,3,7326,9292,"Dr. MUHAMAD YAMIN NOCH, S.E., M.SA.",5154,0.703522,0.211580
Papua,P A P U A,8,PKS,Partai Keadilan Sejahtera,3484,3,24403,27887,"M. DARWIS MASSI, S.E.",20369,0.834692,0.124933
Papua,P A P U A,9,PKN,Partai Kebangkitan Nusantara,952,3,4285,5237,FRANGKY MIRINO,2849,0.664877,0.181783
Papua,P A P U A,10,Hanura,Partai Hati Nurani Rakyat,2270,3,23448,25718,"Dr. KENIUS KOGOYA, S.P., M.Si.",21044,0.897475,0.088265
Papua,P A P U A,11,Garuda,Partai Garda Republik Indonesia,969,3,3320,4289,WILLY KURNIAWAN,2175,0.655120,0.225927
Papua,P A P U A,12,PAN,Partai Amanat Nasional,2969,3,38942,41911,"LUCKY RUDINI FONATABA, S.T. M.Sc.",31974,0.821067,0.070841
Papua,P A P U A,13,PBB,Partai Bulan Bintang,719,3,2414,3133,HONAILEKMA ASSO,1105,0.457746,0.229492
Papua,P A P U A,14,Demokrat,Partai Demokrat,4355,3,37991,42346,"YULCE WENDA, S.H.",29375,0.773209,0.102843
Papua,P A P U A,15,PSI,Partai Solidaritas Indonesia,11427,3,10362,21789,"COSTANTIEN ANSANAY, S.H.",6889,0.664833,0.524439
Papua,P A P U A,16,Perindo,Partai Perindo,1652,3,11184,12836,"Pdt. Dr. EDIE RANTE TASAK, M.M.",8452,0.755722,0.128701
Papua,P A P U A,17,PPP,Partai Persatuan Pembangunan,1838,3,6191,8029,"MURSANI, S.H., M.H.",2786,0.450008,0.228920
Papua,P A P U A,24,Ummat,Partai Ummat,523,3,2543,3066,Dr. FRANS KAFIAR,1827,0.718443,0.170581
Papua Barat,PAPUA BARAT,1,PKB,Partai Kebangkitan Bangsa,1587,3,30454,32041,SIUS DOWANSIBA,28145,0.924181,0.049530
Papua Barat,PAPUA BARAT,2,Gerindra,Partai Gerakan Indonesia Raya,4152,3,23259,27411,MOHAMAD LAKOTANI,20815,0.894922,0.151472
Papua Barat,PAPUA BARAT,3,PDIP,Partai Demokrasi Indonesia Perjuangan,3595,3,40356,43951,OBET RUMBRUREN,19638,0.486619,0.081796
Papua Barat,PAPUA BARAT,4,Golkar,Partai Golongan Karya,3845,3,92038,95883,drg. ALFONS MANIBUI,41782,0.453965,0.040101
Papua Barat,PAPUA BARAT,5,NasDem,Partai NasDem,2201,3,50763,52964,CHEROLINE CHRISYE MAKALEW,25309,0.498572,0.041557
Papua Barat,PAPUA BARAT,6,Buruh,Partai Buruh,505,3,1541,2046,"NURYASIN, S.H.",788,0.511356,0.246823
Papua Barat,PAPUA BARAT,7,Gelora,Partai Gelombang Rakyat Indonesia,614,3,2150,2764,CHARLOS CHRISTOFOR MARYEN,1472,0.684651,0.222142
Papua Barat,PAPUA BARAT,8,PKS,Partai Keadilan Sejahtera,1003,3,18726,19729,"H. MUGIYONO, S.Hut.",13309,0.710723,0.050839
Papua Barat,PAPUA BARAT,9,PKN,Partai Kebangkitan Nusantara,245,2,1300,1545,YOHANES ORUN,1203,0.925385,0.158576
Papua Barat,PAPUA BARAT,10,Hanura,Partai Hati Nurani Rakyat,470,3,2899,3369,"LEVINUS WANGGAI, S.I.P.",2341,0.807520,0.139507
Papua Barat,PAPUA BARAT,11,Garuda,Partai Garda Republik Indonesia,297,3,1159,1456,MAX HANS LEFAAN,606,0.522865,0.203984
Papua Barat,PAPUA BARAT,12,PAN,Partai Amanat Nasional,927,3,7820,8747,"dr. ROSALINE IRENE RUMASEUW, M.Kes.",6441,0.823657,0.105979
Papua Barat,PAPUA BARAT,13,PBB,Partai Bulan Bintang,162,3,723,885,ARIS MARYANI,382,0.528354,0.183051
Papua Barat,PAPUA BARAT,14,Demokrat,Partai Demokrat,1181,3,12031,13212,"ARIFIN, S.E.",8886,0.738592,0.089388
Papua Barat,PAPUA BARAT,15,PSI,Partai Solidaritas Indonesia,2439,3,2753,5192,WAWAN SETIAWAN,1272,0.462041,0.469761
Papua Barat,PAPUA BARAT,16,Perindo,Partai Perindo,707,3,3011,3718,Drs. SOLEMAN SIKIRIT,2485,0.825307,0.190156
Papua Barat,PAPUA BARAT,17,PPP,Partai Persatuan Pembangunan,781,3,3410,4191,TAMIRUDDIN,2265,0.664223,0.186352
Papua Barat,PAPUA BARAT,24,Ummat,Partai Ummat,158,3,1804,1962,JUNITA DOMA THERESSA MAMBOR,1611,0.893016,0.080530
Papua Selatan,PAPUA SELATAN,1,PKB,Partai Kebangkitan Bangsa,4547,3,37943,42490,KRISTOSIMUS YOHANES AGAWEMU,19267,0.507788,0.107013
Papua Selatan,PAPUA SELATAN,2,Gerindra,Partai Gerakan Indonesia Raya,6457,3,20997,27454,IRENE,14724,0.701243,0.235193
Papua Selatan,PAPUA SELATAN,3,PDIP,Partai Demokrasi Indonesia Perjuangan,5802,3,48614,54416,EDOARDUS KAIZE,42822,0.880857,0.106623
Papua Selatan,PAPUA SELATAN,4,Golkar,Partai Golongan Karya,3994,3,26455,30449,"MUHAMMAD TOPAN SYAH, S.H., M.H.",17926,0.677603,0.131170
Papua Selatan,PAPUA SELATAN,5,NasDem,Partai NasDem,3621,3,46620,50241,H. SULAEMAN L. HAMZAH,26255,0.563170,0.072073
Papua Selatan,PAPUA SELATAN,6,Buruh,Partai Buruh,636,3,1296,1932,"FRANSISKUS DAHE BULIN, S.E.",950,0.733025,0.329193
Papua Selatan,PAPUA SELATAN,7,Gelora,Partai Gelombang Rakyat Indonesia,987,2,3843,4830,"Pdt. ZADRAK ELWUAR, S.Th., M.H.",3517,0.915170,0.204348
Papua Selatan,PAPUA SELATAN,8,PKS,Partai Keadilan Sejahtera,2349,3,24936,27285,"KUSMANTO, S.H., M.H.",21311,0.854628,0.086091
Papua Selatan,PAPUA SELATAN,9,PKN,Partai Kebangkitan Nusantara,405,1,614,1019,BERTY RANDEBUA,614,1.000000,0.397448
Papua Selatan,PAPUA SELATAN,10,Hanura,Partai Hati Nurani Rakyat,1032,3,4308,5340,JOHANNIS CHRISTIANUS GEBZE,2673,0.620474,0.193258
Papua Selatan,PAPUA SELATAN,11,Garuda,Partai Garda Republik Indonesia,436,3,1390,1826,YAKOMINA MAGHINGGO,977,0.702878,0.238773
Papua Selatan,PAPUA SELATAN,12,PAN,Partai Amanat Nasional,1885,3,29691,31576,"ABDUL GANING, S.E.",28012,0.943451,0.059697
Papua Selatan,PAPUA SELATAN,13,PBB,Partai Bulan Bintang,378,3,1209,1587,KEMAL IDRUS MAY,685,0.566584,0.238185
Papua Selatan,PAPUA SELATAN,14,Demokrat,Partai Demokrat,1778,3,3533,5311,JOHAN FRANSISKUS WENEHEN,2493,0.705633,0.334777
Papua Selatan,PAPUA SELATAN,15,PSI,Partai Solidaritas Indonesia,1980,3,3407,5387,"GABRIEL NDAWI, S.H., M.H.",1688,0.495451,0.367552
Papua Selatan,PAPUA SELATAN,16,Perindo,Partai Perindo,1999,3,2258,4257,MOH. RACHMAN,1326,0.587245,0.469580
Papua Selatan,PAPUA SELATAN,17,PPP,Partai Persatuan Pembangunan,1104,3,6239,7343,"H. CHAERUL ANWAR NATSIR, S.T., M.M.",3556,0.569963,0.150347
Papua Selatan,PAPUA SELATAN,24,Ummat,Partai Ummat,253,2,389,642,AHMAD JALIL SYA'BANI,281,0.722365,0.394081
Papua Tengah,PAPUA TENGAH,1,PKB,Partai Kebangkitan Bangsa,2594,3,21579,24173,"PEGGI PATRISIA PATTIPI, S.E.",15224,0.705501,0.107310
Papua Tengah,PAPUA TENGAH,2,Gerindra,Partai Gerakan Indonesia Raya,5472,3,45172,50644,ARI SIHASALE,33196,0.734880,0.108048
Papua Tengah,PAPUA TENGAH,3,PDIP,Partai Demokrasi Indonesia Perjuangan,3522,3,286216,289738,"KAMARUDIN WATUBUN, S.H., M.H.",278024,0.971378,0.012156
Papua Tengah,PAPUA TENGAH,4,Golkar,Partai Golongan Karya,3260,3,253458,256718,"Dr. SOEDESON TANDRA, S.H., M.Hum.",197995,0.781175,0.012699
Papua Tengah,PAPUA TENGAH,5,NasDem,Partai NasDem,1509,3,156469,157978,"NATALIS TABUNI, S.S., M.Si.",154177,0.985352,0.009552
Papua Tengah,PAPUA TENGAH,6,Buruh,Partai Buruh,663,3,10875,11538,Bernadus Pekei,5321,0.489287,0.057462
Papua Tengah,PAPUA TENGAH,7,Gelora,Partai Gelombang Rakyat Indonesia,641,3,3155,3796,BARNABAS MURIB,2059,0.652615,0.168862
Papua Tengah,PAPUA TENGAH,8,PKS,Partai Keadilan Sejahtera,1004,3,29154,30158,INARIUS DOUW,17751,0.608870,0.033291
Papua Tengah,PAPUA TENGAH,9,PKN,Partai Kebangkitan Nusantara,294,3,6171,6465,"TABRONI BIN M. CAHYA, S.H.",5415,0.877491,0.045476
Papua Tengah,PAPUA TENGAH,10,Hanura,Partai Hati Nurani Rakyat,736,3,4416,5152,"SESILIUS MAGAI, A.Md.Kep.",1668,0.377717,0.142857
Papua Tengah,PAPUA TENGAH,11,Garuda,Partai Garda Republik Indonesia,525,3,1731,2256,ABGAR RESTU ADJI,734,0.424032,0.232713
Papua Tengah,PAPUA TENGAH,12,PAN,Partai Amanat Nasional,886,3,118840,119726,"YOTI GIRE, S.Sos.",97480,0.820263,0.007400
Papua Tengah,PAPUA TENGAH,13,PBB,Partai Bulan Bintang,563,1,16415,16978,"DAUD AUWE, M.Th.",16415,1.000000,0.033161
Papua Tengah,PAPUA TENGAH,14,Demokrat,Partai Demokrat,1425,3,6235,7660,YULLY SARAH MURIB,3082,0.494306,0.186031
Papua Tengah,PAPUA TENGAH,15,PSI,Partai Solidaritas Indonesia,53323,3,37079,90402,ISHAK SEMUEL RONSUMBRE,35459,0.956310,0.589843
Papua Tengah,PAPUA TENGAH,16,Perindo,Partai Perindo,1012,3,5906,6918,OTOPIANUS. P. TEBAI,4512,0.763969,0.146285
